   128996  36.2704  31.5040  31.7727   -89.97     1.58   106.88   36   32   32
   108573  29.2956  32.4860  26.7566   -80.11    -5.47   100.55   29   33   27
   108574  30.3542  32.4858  26.7632   -57.12    -5.58   103.14   30   33   27
   108575  31.3217  32.4841  26.7766   -69.88    -6.24   108.38   31   33   27
   108637  29.3056  33.5441  26.7533   -76.18    17.28    99.25   29   34   27
   108638  30.3121  33.5088  26.7496   -73.64     3.46    97.81   30   34   27
   108639  31.3008  33.4458  26.7359   -78.07   -21.24    92.45   31   34   27
   108702  30.2655  34.4553  26.7326   -91.88   -17.51    91.15   30   35   27
   108703  31.2881  34.4501  26.7267   -83.04   -19.54    88.85   31   35   27
   112667  27.3266  32.5458  27.7486   -67.95    17.96    97.40   27   33   28
   112668  28.2886  32.5080  27.7957   -82.83     3.15   115.86   28   33   28
   112669  29.2987  32.5055  27.8199   -78.87     2.15   125.35   29   33   28
   112670  30.3494  32.4834  27.8168   -59.01    -6.50   124.13   30   33   28
   112671  31.3132  32.4656  27.7838   -73.20   -13.47   111.23   31   33   28
   112732  28.2832  33.5251  27.8107   -84.94     9.82   121.77   28   34   28
   112733  29.2962  33.5292  27.8231   -79.85    11.43   126.59   29   34   28
   112734  30.3025  33.4996  27.8085   -77.38    -0.16   120.88   30   34   28
   112735  31.2758  33.4418  27.7948   -87.86   -22.79   115.54   31   34   28
   112796  28.2915  34.4388  27.7607   -81.71   -23.98   102.16   28   35   28
   112797  29.2972  34.4449  27.8087   -79.48   -21.61   120.95   29   35   28
   112798  30.2705  34.4485  27.8163   -89.93   -20.20   123.94   30   35   28
   112799  31.2715  34.4625  27.8207   -89.53   -14.70   125.66   31   35   28
   112861  29.2928  35.3860  27.7729   -81.19   -44.68   106.95   29   36   28
   112862  30.2938  35.3869  27.7815   -80.80   -44.33   110.30   30   36   28
   112863  31.3017  35.4193  27.7905   -77.69   -31.61   113.83   31   36   28
   116763  27.3843  32.5500  28.6942   -45.33    19.58    76.10   27   33   29
   116764  28.3468  32.5303  28.7641   -60.04    11.89   103.50   28   33   29
   116765  29.3287  32.5087  28.8215   -67.11     3.40   125.98   29   33   29
   116766  30.3281  32.4809  28.8397   -67.34    -7.48   133.10   30   33   29
   116767  31.2902  32.4621  28.8308   -82.21   -14.86   129.62   31   33   29
   116827  27.3693  33.5070  28.6871   -51.20     2.73    73.30   27   34   29
   116828  28.3411  33.5020  28.7451   -62.27     0.79    96.06   28   34   29
   116829  29.3088  33.5141  28.7943   -74.91     5.51   115.33   29   34   29
   116830  30.3096  33.4959  28.8357   -74.61    -1.62   131.56   30   34   29
   116831  31.2637  33.4805  28.8488   -92.60    -7.63   136.68   31   34   29
   116891  27.3871  34.3893  28.6730   -44.24   -43.37    67.80   27   35   29
   116892  28.3551  34.4130  28.7362   -56.78   -34.10    92.54   28   35   29
   116893  29.3307  34.4398  28.7802   -66.36   -23.60   109.79   29   35   29
   116894  30.2857  34.4465  28.8219   -83.97   -20.95   126.16   30   35   29
   116895  31.2823  34.4509  28.8531   -85.29   -19.23   138.35   31   35   29
   116956  28.3866  35.3748  28.7452   -44.43   -49.08    96.09   28   36   29
   116957  29.3329  35.3744  28.8070   -65.47   -49.20   120.31   29   36   29
   116958  30.2951  35.3771  28.8430   -80.29   -48.17   134.42   30   36   29
   116959  31.3065  35.3995  28.8460   -75.81   -39.39   135.57   31   36   29
   117022  30.3129  36.3834  28.8453   -73.30   -45.69   135.32   30   37   29
   117023  31.3276  36.3925  28.8285   -67.57   -42.13   128.73   31   37   29
   120858  26.4256  32.5215  29.6518   -29.17     8.42    59.48   26   33   30
